session_id,user_id,session_start,session_end,platform,country
s_5115,1909,2025-11-25 00:42:00,2025-11-25 00:51:00,desktop,GB
s_1285,497,2025-11-25 19:00:00,2025-11-25 19:12:00,desktop,AU
s_3728,1406,2025-12-04 20:45:00,2025-12-04 21:01:00,desktop,US
s_362,139,2025-11-12 03:00:00,2025-11-12 03:07:00,web,IN
s_6519,2420,2025-11-24 14:10:00,2025-11-24 14:19:00,web,US
s_6450,2393,2025-12-17 07:18:00,2025-12-17 07:21:00,web,US
s_2461,943,2025-11-29 17:00:00,2025-11-29 17:13:00,web,IN
s_23,8,2025-12-14 15:00:00,2025-12-14 15:05:00,web,US
s_2067,798,2025-11-24 10:00:00,2025-11-24 10:23:00,web,BR
s_1654,646,2025-12-18 15:50:00,2025-12-18 15:52:00,desktop,CA
s_703,267,2025-12-03 10:00:00,2025-12-03 10:12:00,web,JP
s_5864,2191,2025-11-08 15:00:00,2025-11-08 15:04:00,desktop,IN
s_2744,1050,2025-11-15 11:56:00,2025-11-15 12:03:00,web,US
s_1377,536,2025-12-21 08:00:00,2025-12-21 08:08:00,desktop,GB
s_6577,2440,2025-12-21 10:17:00,2025-12-21 10:23:00,web,US
s_2469,945,2025-12-07 22:55:00,2025-12-07 23:04:00,desktop,IN
s_3755,1413,2025-12-22 15:31:00,2025-12-22 15:42:00,desktop,SG
s_2326,890,2025-11-07 17:00:00,2025-11-07 17:12:00,desktop,US
s_461,176,2025-12-15 15:09:00,2025-12-15 15:22:00,web,CA
s_4184,1555,2025-12-08 23:35:00,2025-12-08 23:39:00,web,US
s_4083,1524,2025-11-28 17:04:00,2025-11-28 17:18:00,web,US
s_1487,583,2025-11-20 16:00:00,2025-11-20 16:08:00,desktop,US
s_3679,1388,2025-12-24 11:18:00,2025-12-24 11:22:00,web,IN
s_283,109,2025-12-21 14:40:00,2025-12-21 15:01:00,desktop,IN
s_4559,1706,2025-12-05 07:46:00,2025-12-05 07:58:00,desktop,US
s_4309,1602,2025-11-11 12:00:00,2025-11-11 12:08:00,web,IN
s_4866,1813,2025-11-09 01:00:00,2025-11-09 01:05:00,web,IN
s_3538,1332,2025-12-04 02:00:00,2025-12-04 02:07:00,web,BR
s_7536,2790,2025-12-26 16:00:00,2025-12-26 16:08:00,desktop,US
s_2582,994,2025-11-25 14:00:00,2025-11-25 14:11:00,web,IN
s_1369,534,2025-11-24 00:00:00,2025-11-24 00:09:00,web,DE
s_7301,2710,2025-11-09 19:00:00,2025-11-09 19:05:00,desktop,BR
s_5437,2030,2025-11-29 01:00:00,2025-11-29 01:10:00,desktop,IN
s_598,223,2025-12-09 23:50:00,2025-12-09 23:54:00,web,IN
s_4352,1625,2025-11-21 16:36:00,2025-11-21 16:43:00,web,US
s_6573,2440,2025-11-22 16:31:00,2025-11-22 16:35:00,web,US
s_4759,1775,2025-12-17 07:20:00,2025-12-17 07:30:00,web,IN
s_8037,2978,2025-12-06 11:27:00,2025-12-06 11:47:00,desktop,IN
s_7628,2821,2025-12-19 10:00:00,2025-12-19 10:06:00,desktop,BR
s_5283,1969,2025-12-14 00:55:00,2025-12-14 01:22:00,web,US
s_3469,1310,2025-12-10 14:00:00,2025-12-10 14:08:00,desktop,US
s_5830,2179,2025-12-02 21:00:00,2025-12-02 21:03:00,web,SG
s_2991,1137,2025-12-18 23:16:00,2025-12-18 23:36:00,desktop,CA
s_7203,2674,2025-12-08 05:26:00,2025-12-08 05:35:00,web,BR
s_7938,2940,2025-12-16 09:08:00,2025-12-16 09:14:00,desktop,US
s_2545,975,2025-11-21 13:14:00,2025-11-21 13:26:00,web,US
s_6021,2246,2025-11-27 07:54:00,2025-11-27 07:58:00,web,US
s_6983,2584,2025-12-09 16:48:00,2025-12-09 16:59:00,desktop,SG
s_4067,1518,2025-12-17 14:06:00,2025-12-17 14:14:00,desktop,SG
s_3989,1493,2025-12-01 22:48:00,2025-12-01 22:57:00,web,AU
s_7817,2893,2025-12-07 10:00:00,2025-12-07 10:18:00,web,BR
s_686,258,2025-12-03 04:00:00,2025-12-03 04:14:00,web,IN
s_5171,1926,2025-12-08 14:19:00,2025-12-08 14:33:00,web,CA
s_3244,1227,2025-11-15 05:00:00,2025-11-15 05:05:00,web,US
s_8089,3000,2025-12-14 23:00:00,2025-12-14 23:05:00,desktop,SG
s_4084,1525,2025-11-19 04:00:00,2025-11-19 04:08:00,web,IN
s_2838,1083,2025-12-19 21:58:00,2025-12-19 22:02:00,web,IN
s_3698,1395,2025-11-13 02:00:00,2025-11-13 02:05:00,web,US
s_4942,1841,2025-12-21 12:10:00,2025-12-21 12:21:00,desktop,US
s_7097,2635,2025-12-03 09:00:00,2025-12-03 09:07:00,web,CA
s_4041,1507,2025-12-05 14:58:00,2025-12-05 15:04:00,desktop,US
s_2231,858,2025-11-18 08:00:00,2025-11-18 08:11:00,web,DE
s_5912,2206,2025-12-19 15:00:00,2025-12-19 15:13:00,web,JP
s_2321,889,2025-11-26 15:08:00,2025-11-26 15:15:00,desktop,US
s_4879,1817,2025-12-04 01:46:00,2025-12-04 02:33:00,desktop,IN
s_522,198,2025-12-18 16:48:00,2025-12-18 16:50:00,web,CA
s_523,199,2025-12-16 06:00:00,2025-12-16 06:09:00,web,US
s_6319,2340,2025-11-29 16:50:00,2025-11-29 17:02:00,desktop,SG
s_6513,2419,2025-11-14 20:18:00,2025-11-14 20:30:00,web,US
s_6510,2417,2025-11-25 14:33:00,2025-11-25 14:39:00,web,US
s_6110,2273,2025-11-25 06:08:00,2025-11-25 06:15:00,web,US
s_781,297,2025-12-07 17:00:00,2025-12-07 17:06:00,desktop,US
s_6330,2344,2025-11-12 20:00:00,2025-11-12 20:18:00,desktop,AU
s_5488,2055,2025-12-13 00:00:00,2025-12-13 00:07:00,desktop,IN
s_652,246,2025-12-19 06:00:00,2025-12-19 06:13:00,web,IN
s_6041,2250,2025-11-27 18:35:00,2025-11-27 18:41:00,web,IN
s_2197,845,2025-11-20 07:17:00,2025-11-20 07:20:00,web,GB
s_370,143,2025-11-25 02:57:00,2025-11-25 03:10:00,web,IN
s_6933,2565,2025-12-10 10:38:00,2025-12-10 10:53:00,web,BR
s_4215,1565,2025-12-10 20:00:00,2025-12-10 20:07:00,desktop,DE
s_378,145,2025-11-23 12:46:00,2025-11-23 13:09:00,web,US
s_5697,2128,2025-12-12 01:36:00,2025-12-12 01:44:00,web,US
s_2217,854,2025-12-17 12:00:00,2025-12-17 12:09:00,web,AU
s_6164,2293,2025-11-14 21:19:00,2025-11-14 21:33:00,desktop,IN
s_1614,631,2025-12-06 09:44:00,2025-12-06 10:01:00,web,GB
s_7264,2696,2025-12-19 20:19:00,2025-12-19 20:25:00,web,JP
s_3633,1367,2025-12-02 21:00:00,2025-12-02 21:03:00,desktop,BR
s_963,367,2025-12-23 07:00:00,2025-12-23 07:16:00,desktop,IN
s_7284,2702,2025-12-24 21:00:00,2025-12-24 21:06:00,web,SG
s_7598,2811,2025-11-19 07:01:00,2025-11-19 07:07:00,web,US
s_6170,2295,2025-12-04 23:28:00,2025-12-04 23:33:00,desktop,US
s_5489,2056,2025-12-08 08:50:00,2025-12-08 08:57:00,web,US
s_360,139,2025-12-16 21:21:00,2025-12-16 21:28:00,web,IN
s_3840,1441,2025-12-24 05:00:00,2025-12-24 05:08:00,desktop,US
s_5420,2023,2025-12-20 03:00:00,2025-12-20 03:09:00,web,DE
s_1247,480,2025-11-21 19:00:00,2025-11-21 19:09:00,web,DE
s_5653,2115,2025-11-29 07:00:00,2025-11-29 07:23:00,web,IN
s_5088,1897,2025-12-07 11:52:00,2025-12-07 11:58:00,web,IN
s_3695,1395,2025-11-22 05:49:00,2025-11-22 05:54:00,web,US
s_6830,2525,2025-12-08 23:00:00,2025-12-08 23:03:00,desktop,US
s_2568,988,2025-11-16 08:44:00,2025-11-16 08:53:00,desktop,US
s_3424,1291,2025-11-20 23:29:00,2025-11-20 23:35:00,web,IN
s_2038,784,2025-11-11 09:00:00,2025-11-11 09:10:00,desktop,AU
s_773,294,2025-11-12 11:00:00,2025-11-12 11:08:00,desktop,JP
s_7437,2755,2025-12-19 12:00:00,2025-12-19 12:10:00,web,IN
s_3563,1339,2025-11-08 21:57:00,2025-11-08 22:07:00,desktop,SG
s_7661,2834,2025-11-10 15:00:00,2025-11-10 15:04:00,desktop,IN
s_7399,2746,2025-12-08 09:00:00,2025-12-08 09:11:00,desktop,DE
s_5361,1997,2025-12-22 21:00:00,2025-12-22 21:06:00,web,US
s_4532,1694,2025-11-24 06:15:00,2025-11-24 06:30:00,web,AU
s_1675,652,2025-11-22 04:00:00,2025-11-22 04:06:00,web,US
s_366,141,2025-12-22 21:00:00,2025-12-22 21:10:00,desktop,DE
s_7166,2663,2025-11-06 04:37:00,2025-11-06 04:47:00,web,DE
s_5575,2085,2025-11-26 09:24:00,2025-11-26 09:29:00,desktop,US
s_4328,1613,2025-12-10 11:43:00,2025-12-10 12:01:00,web,DE
s_148,53,2025-12-21 21:00:00,2025-12-21 21:15:00,desktop,IN
s_7192,2671,2025-11-28 23:00:00,2025-11-28 23:15:00,desktop,US
s_3089,1171,2025-11-27 14:00:00,2025-11-27 14:04:00,desktop,GB
s_6385,2365,2025-11-24 20:00:00,2025-11-24 20:06:00,desktop,GB
s_408,156,2025-12-18 07:59:00,2025-12-18 08:06:00,web,AU
s_7474,2772,2025-12-03 09:02:00,2025-12-03 09:25:00,web,US
s_3457,1306,2025-12-15 01:00:00,2025-12-15 01:16:00,desktop,US
s_4183,1555,2025-11-15 22:23:00,2025-11-15 22:28:00,web,US
s_3577,1342,2025-12-01 04:43:00,2025-12-01 04:45:00,desktop,IN
s_3272,1236,2025-12-21 21:17:00,2025-12-21 21:19:00,web,BR
s_4941,1841,2025-11-14 00:00:00,2025-11-14 00:07:00,desktop,US
s_1032,390,2025-12-12 04:16:00,2025-12-12 04:27:00,web,BR
s_7309,2712,2025-12-07 18:27:00,2025-12-07 18:45:00,desktop,US
s_856,323,2025-11-30 17:00:00,2025-11-30 17:04:00,web,US
s_3927,1473,2025-12-15 21:00:00,2025-12-15 21:17:00,web,IN
s_79,31,2025-12-10 12:36:00,2025-12-10 12:39:00,web,US
s_2248,863,2025-11-22 15:00:00,2025-11-22 15:02:00,web,IN
s_7589,2808,2025-11-05 01:00:00,2025-11-05 01:06:00,desktop,IN
s_7810,2892,2025-12-03 00:00:00,2025-12-03 00:05:00,desktop,IN
s_7442,2757,2025-11-25 09:44:00,2025-11-25 09:53:00,web,IN
s_6264,2324,2025-11-28 13:41:00,2025-11-28 13:45:00,desktop,IN
s_5574,2085,2025-12-11 06:21:00,2025-12-11 06:24:00,desktop,US
s_789,300,2025-11-23 07:50:00,2025-11-23 07:57:00,web,BR
s_2280,872,2025-11-09 00:00:00,2025-11-09 00:08:00,desktop,BR
s_4096,1528,2025-12-01 02:53:00,2025-12-01 03:01:00,web,IN
s_3898,1465,2025-12-26 01:00:00,2025-12-26 01:03:00,desktop,US
s_5279,1967,2025-11-26 17:20:00,2025-11-26 17:38:00,web,IN
s_6720,2489,2025-11-25 11:00:00,2025-11-25 11:07:00,desktop,DE
s_3632,1367,2025-12-07 09:44:00,2025-12-07 09:57:00,desktop,BR
s_6064,2256,2025-11-25 04:00:00,2025-11-25 04:06:00,web,SG
s_425,162,2025-11-28 15:00:00,2025-11-28 15:06:00,web,AU
s_393,151,2025-12-19 16:00:00,2025-12-19 16:14:00,desktop,IN
s_6047,2251,2025-12-16 02:52:00,2025-12-16 02:57:00,web,IN
s_7642,2828,2025-12-24 18:21:00,2025-12-24 18:35:00,desktop,IN
s_4201,1561,2025-12-13 09:14:00,2025-12-13 09:19:00,web,SG
s_2673,1027,2025-12-13 18:27:00,2025-12-13 18:34:00,web,US
s_7404,2747,2025-11-25 15:00:00,2025-11-25 15:03:00,desktop,US
s_5474,2047,2025-11-06 22:03:00,2025-11-06 22:11:00,desktop,US
s_3494,1315,2025-12-18 12:46:00,2025-12-18 12:55:00,web,US
s_1460,568,2025-11-22 09:10:00,2025-11-22 09:13:00,desktop,IN
s_5847,2184,2025-12-22 04:25:00,2025-12-22 04:29:00,web,US
s_5470,2045,2025-12-13 20:00:00,2025-12-13 20:12:00,web,US
s_7686,2843,2025-12-19 06:00:00,2025-12-19 06:12:00,web,US
s_3836,1439,2025-11-22 04:14:00,2025-11-22 04:16:00,desktop,US
s_7075,2628,2025-12-12 05:51:00,2025-12-12 06:09:00,desktop,US
s_6267,2324,2025-11-11 17:00:00,2025-11-11 17:16:00,desktop,IN
s_7703,2852,2025-11-25 12:39:00,2025-11-25 13:00:00,desktop,US
s_4725,1763,2025-11-14 03:18:00,2025-11-14 03:30:00,desktop,IN
s_6283,2329,2025-11-27 23:00:00,2025-11-27 23:07:00,web,GB
s_2356,905,2025-12-01 08:07:00,2025-12-01 08:16:00,web,US
s_7998,2963,2025-11-23 22:30:00,2025-11-23 22:36:00,desktop,GB
s_2443,934,2025-12-17 02:59:00,2025-12-17 03:13:00,desktop,DE
s_5479,2051,2025-12-02 10:14:00,2025-12-02 10:22:00,desktop,IN
s_7426,2752,2025-12-01 06:00:00,2025-12-01 06:17:00,desktop,GB
s_7718,2857,2025-11-06 01:00:00,2025-11-06 01:09:00,web,DE
s_465,178,2025-11-25 05:24:00,2025-11-25 05:33:00,web,US
s_164,63,2025-12-12 14:00:00,2025-12-12 14:04:00,web,AU
s_7479,2773,2025-12-19 16:16:00,2025-12-19 16:31:00,desktop,IN
s_7250,2692,2025-12-12 12:50:00,2025-12-12 13:10:00,web,IN
s_7755,2868,2025-12-13 06:17:00,2025-12-13 06:25:00,web,IN
s_8028,2974,2025-12-15 18:50:00,2025-12-15 19:04:00,web,IN
s_2010,775,2025-12-15 22:38:00,2025-12-15 23:02:00,web,IN
s_3085,1170,2025-11-16 13:03:00,2025-11-16 13:18:00,desktop,US
s_901,338,2025-12-20 23:04:00,2025-12-20 23:21:00,web,JP
s_6334,2345,2025-12-22 01:00:00,2025-12-22 01:09:00,web,IN
s_4838,1804,2025-11-10 12:00:00,2025-11-10 12:11:00,web,JP
s_2294,877,2025-12-03 04:00:00,2025-12-03 04:07:00,web,SG
s_4482,1676,2025-11-17 16:34:00,2025-11-17 16:43:00,desktop,GB
s_4606,1722,2025-11-23 07:05:00,2025-11-23 07:11:00,web,US
s_3717,1400,2025-12-03 18:00:00,2025-12-03 18:06:00,web,IN
s_7548,2794,2025-11-20 13:46:00,2025-11-20 13:59:00,desktop,IN
s_1765,685,2025-12-20 13:00:00,2025-12-20 13:04:00,web,SG
s_1550,606,2025-12-08 13:54:00,2025-12-08 14:04:00,desktop,AU
s_3030,1153,2025-12-03 04:00:00,2025-12-03 04:11:00,web,US
s_6114,2275,2025-12-23 00:00:00,2025-12-23 00:13:00,web,US
s_2045,786,2025-12-18 11:00:00,2025-12-18 11:07:00,desktop,US
s_768,292,2025-11-05 01:45:00,2025-11-05 01:54:00,web,DE
s_1509,590,2025-12-20 18:43:00,2025-12-20 18:57:00,desktop,IN
s_7862,2910,2025-12-22 05:24:00,2025-12-22 05:27:00,desktop,US
s_4518,1687,2025-12-18 15:00:00,2025-12-18 15:05:00,web,SG
s_4220,1566,2025-12-15 14:53:00,2025-12-15 15:09:00,desktop,IN
s_6723,2491,2025-11-17 03:59:00,2025-11-17 04:07:00,web,AU
s_5303,1976,2025-12-20 18:00:00,2025-12-20 18:13:00,desktop,BR
s_3293,1241,2025-12-13 23:00:00,2025-12-13 23:22:00,web,US
s_820,311,2025-11-16 23:00:00,2025-11-16 23:09:00,desktop,US
s_1404,544,2025-12-01 07:00:00,2025-12-01 07:05:00,desktop,US
s_1383,538,2025-12-13 13:57:00,2025-12-13 14:01:00,desktop,GB
s_2149,829,2025-12-06 04:00:00,2025-12-06 04:09:00,web,IN
s_1639,640,2025-12-14 19:49:00,2025-12-14 20:02:00,desktop,DE
s_7781,2879,2025-11-25 14:00:00,2025-11-25 14:02:00,web,US
s_400,152,2025-12-01 14:54:00,2025-12-01 14:59:00,desktop,BR
s_883,333,2025-12-11 19:55:00,2025-12-11 20:18:00,desktop,US
s_3566,1340,2025-11-21 07:46:00,2025-11-21 08:07:00,desktop,GB
s_7233,2687,2025-11-14 19:03:00,2025-11-14 19:10:00,desktop,BR
s_1180,450,2025-12-23 02:14:00,2025-12-23 02:18:00,web,IN
s_4245,1576,2025-11-12 06:01:00,2025-11-12 06:08:00,web,US
s_5219,1947,2025-12-18 10:11:00,2025-12-18 10:17:00,desktop,AU
s_7168,2663,2025-11-07 21:00:00,2025-11-07 21:08:00,web,DE
s_2131,818,2025-11-15 19:59:00,2025-11-15 20:07:00,desktop,IN
s_5079,1895,2025-11-23 09:00:00,2025-11-23 09:04:00,web,IN
s_457,174,2025-12-20 09:37:00,2025-12-20 09:51:00,web,SG
s_8042,2981,2025-12-17 17:21:00,2025-12-17 17:34:00,web,GB
s_1951,750,2025-11-26 22:00:00,2025-11-26 22:11:00,web,SG
s_690,259,2025-11-23 16:00:00,2025-11-23 16:07:00,web,SG
s_6395,2369,2025-11-13 02:00:00,2025-11-13 02:04:00,desktop,US
s_7815,2893,2025-12-07 05:00:00,2025-12-07 05:11:00,web,BR
s_1954,752,2025-12-22 09:00:00,2025-12-22 09:16:00,web,GB
s_2711,1041,2025-12-12 14:00:00,2025-12-12 14:22:00,desktop,IN
s_5980,2228,2025-11-26 07:00:00,2025-11-26 07:42:00,desktop,SG
s_6014,2242,2025-12-11 03:18:00,2025-12-11 03:29:00,desktop,US
s_4350,1624,2025-12-23 12:07:00,2025-12-23 12:20:00,web,SG
s_7026,2603,2025-12-04 12:00:00,2025-12-04 12:06:00,desktop,US
s_1885,729,2025-11-25 15:50:00,2025-11-25 16:00:00,web,JP
s_6502,2414,2025-12-12 10:06:00,2025-12-12 10:09:00,web,US
s_7156,2660,2025-12-14 20:07:00,2025-12-14 20:13:00,web,US
s_2495,956,2025-11-26 12:52:00,2025-11-26 12:57:00,desktop,JP
s_3037,1156,2025-12-05 04:00:00,2025-12-05 04:19:00,web,BR
s_3604,1354,2025-12-05 01:00:00,2025-12-05 01:21:00,desktop,SG
s_846,319,2025-12-24 22:12:00,2025-12-24 22:26:00,web,SG
s_543,205,2025-12-23 10:55:00,2025-12-23 11:06:00,web,IN
s_3725,1404,2025-12-10 04:13:00,2025-12-10 04:25:00,web,US
s_4188,1557,2025-12-20 13:48:00,2025-12-20 13:50:00,desktop,SG
s_3680,1388,2025-11-15 22:08:00,2025-11-15 22:28:00,web,IN
s_6461,2398,2025-11-21 05:45:00,2025-11-21 05:53:00,web,US
s_7602,2813,2025-11-30 10:00:00,2025-11-30 10:08:00,web,US
s_5565,2082,2025-12-25 06:05:00,2025-12-25 06:10:00,desktop,US
s_2965,1127,2025-12-14 02:49:00,2025-12-14 03:01:00,web,IN
s_2530,968,2025-12-18 05:08:00,2025-12-18 05:32:00,desktop,SG
s_1049,397,2025-12-14 06:00:00,2025-12-14 06:04:00,desktop,IN
s_1961,756,2025-12-17 13:58:00,2025-12-17 14:03:00,web,IN
s_2531,969,2025-12-23 22:39:00,2025-12-23 22:48:00,desktop,DE
s_5964,2224,2025-11-18 06:59:00,2025-11-18 07:12:00,web,BR
s_238,96,2025-12-03 02:37:00,2025-12-03 02:57:00,web,DE
s_4918,1830,2025-11-10 03:00:00,2025-11-10 03:14:00,web,US
s_1134,432,2025-12-21 12:52:00,2025-12-21 13:04:00,web,US
s_6692,2483,2025-12-21 18:00:00,2025-12-21 18:07:00,desktop,US
s_4260,1581,2025-11-08 05:00:00,2025-11-08 05:03:00,web,BR
s_6471,2402,2025-12-01 10:21:00,2025-12-01 10:29:00,web,GB
s_7891,2920,2025-12-17 20:49:00,2025-12-17 21:09:00,web,IN
s_7634,2824,2025-12-11 13:33:00,2025-12-11 13:45:00,web,IN
s_2979,1132,2025-12-07 21:39:00,2025-12-07 22:00:00,web,BR
s_6407,2374,2025-11-25 14:40:00,2025-11-25 14:53:00,web,BR
s_6224,2309,2025-12-13 11:40:00,2025-12-13 11:44:00,web,US
s_7180,2668,2025-12-16 11:19:00,2025-12-16 11:26:00,web,IN
s_6038,2249,2025-11-25 10:00:00,2025-11-25 10:18:00,web,IN
s_3920,1472,2025-12-06 00:00:00,2025-12-06 00:20:00,web,IN
s_3139,1193,2025-11-21 23:30:00,2025-11-21 23:43:00,web,IN
s_7224,2683,2025-11-18 10:49:00,2025-11-18 10:57:00,web,DE
s_4074,1520,2025-12-25 08:16:00,2025-12-25 08:33:00,desktop,DE
s_6952,2571,2025-11-15 20:00:00,2025-11-15 20:07:00,desktop,US
s_3230,1223,2025-12-16 05:05:00,2025-12-16 05:07:00,desktop,BR
s_1827,705,2025-12-21 05:29:00,2025-12-21 05:35:00,desktop,US
s_594,221,2025-12-17 04:01:00,2025-12-17 04:17:00,desktop,JP
s_2726,1045,2025-12-16 03:00:00,2025-12-16 03:17:00,web,US
s_4138,1538,2025-12-13 01:14:00,2025-12-13 01:21:00,web,US
s_561,210,2025-12-04 07:37:00,2025-12-04 07:42:00,web,BR
s_6341,2347,2025-12-14 07:14:00,2025-12-14 07:27:00,desktop,IN
s_5705,2131,2025-11-24 22:18:00,2025-11-24 22:24:00,desktop,CA
s_244,96,2025-12-22 05:34:00,2025-12-22 05:45:00,web,DE
s_4438,1662,2025-11-20 04:00:00,2025-11-20 04:13:00,web,US
s_7954,2948,2025-12-22 14:49:00,2025-12-22 14:59:00,desktop,US
s_406,155,2025-12-25 11:00:00,2025-12-25 11:10:00,desktop,IN
s_1443,563,2025-12-19 22:20:00,2025-12-19 22:29:00,desktop,AU
s_262,105,2025-12-18 18:40:00,2025-12-18 18:55:00,web,SG
s_7881,2915,2025-12-17 04:47:00,2025-12-17 04:52:00,web,US
s_7384,2739,2025-12-24 20:00:00,2025-12-24 20:12:00,web,SG
s_1690,657,2025-11-10 13:00:00,2025-11-10 13:05:00,web,BR
s_1726,671,2025-11-04 02:00:00,2025-11-04 02:03:00,web,US
s_6600,2450,2025-11-22 18:18:00,2025-11-22 18:24:00,web,IN
s_4931,1835,2025-12-10 03:00:00,2025-12-10 03:04:00,desktop,US
s_2497,956,2025-11-13 20:00:00,2025-11-13 20:10:00,desktop,JP
s_6662,2472,2025-12-24 14:00:00,2025-12-24 14:07:00,web,IN
s_341,130,2025-11-20 11:34:00,2025-11-20 11:39:00,web,US
s_5655,2116,2025-11-18 12:11:00,2025-11-18 12:15:00,web,GB
s_1602,628,2025-12-05 00:00:00,2025-12-05 00:19:00,web,GB
s_4577,1711,2025-11-03 18:00:00,2025-11-03 18:16:00,web,IN
s_3726,1405,2025-12-16 22:45:00,2025-12-16 22:48:00,desktop,IN
s_8016,2970,2025-11-21 05:00:00,2025-11-21 05:07:00,desktop,AU
s_2786,1065,2025-12-19 09:35:00,2025-12-19 09:41:00,web,US
s_1524,594,2025-12-24 03:36:00,2025-12-24 03:43:00,web,US
s_6487,2407,2025-12-20 14:06:00,2025-12-20 14:16:00,web,US
s_7188,2671,2025-11-30 01:00:00,2025-11-30 01:08:00,desktop,US
s_7499,2779,2025-11-17 18:00:00,2025-11-17 18:12:00,desktop,US
s_5709,2134,2025-11-21 23:00:00,2025-11-21 23:03:00,web,SG
s_7307,2711,2025-12-07 20:00:00,2025-12-07 20:14:00,web,BR
s_1767,686,2025-11-27 04:33:00,2025-11-27 04:40:00,web,US
s_7987,2959,2025-11-10 00:00:00,2025-11-10 00:04:00,web,GB
s_4038,1506,2025-12-04 09:41:00,2025-12-04 09:43:00,web,JP
s_5557,2077,2025-11-06 22:00:00,2025-11-06 22:05:00,desktop,AU
s_6396,2369,2025-12-19 20:14:00,2025-12-19 20:27:00,desktop,US
s_6559,2433,2025-12-24 22:00:00,2025-12-24 22:15:00,desktop,US
s_7572,2803,2025-12-21 02:00:00,2025-12-21 02:06:00,desktop,IN
s_364,140,2025-12-24 23:00:00,2025-12-24 23:03:00,desktop,US
s_5368,2000,2025-11-25 16:44:00,2025-11-25 17:12:00,web,CA
s_8008,2967,2025-12-05 11:00:00,2025-12-05 11:04:00,web,CA
s_7280,2699,2025-12-08 07:00:00,2025-12-08 07:12:00,web,IN
s_4726,1763,2025-11-17 09:44:00,2025-11-17 09:48:00,desktop,IN
s_4444,1662,2025-12-03 10:14:00,2025-12-03 10:25:00,web,US
s_6451,2394,2025-12-17 01:09:00,2025-12-17 01:15:00,web,AU
s_7475,2773,2025-12-09 06:00:00,2025-12-09 06:12:00,desktop,IN
s_2563,986,2025-11-30 15:49:00,2025-11-30 16:15:00,web,JP
s_7234,2688,2025-12-03 11:57:00,2025-12-03 12:11:00,web,CA
s_7420,2750,2025-11-29 17:31:00,2025-11-29 17:51:00,desktop,GB
s_7513,2784,2025-12-10 10:00:00,2025-12-10 10:06:00,desktop,IN
s_3084,1169,2025-11-08 18:28:00,2025-11-08 18:33:00,desktop,US
s_7458,2761,2025-11-04 03:44:00,2025-11-04 04:01:00,desktop,IN
s_2103,808,2025-12-19 15:00:00,2025-12-19 15:08:00,web,US
s_633,238,2025-11-04 08:22:00,2025-11-04 08:31:00,desktop,BR
s_2494,956,2025-11-30 20:56:00,2025-11-30 21:00:00,desktop,JP
s_2666,1024,2025-12-23 12:00:00,2025-12-23 12:11:00,web,US
s_7129,2647,2025-12-22 14:00:00,2025-12-22 14:05:00,web,DE
s_4407,1651,2025-12-22 02:11:00,2025-12-22 02:19:00,web,IN
s_5953,2219,2025-12-15 13:00:00,2025-12-15 13:15:00,desktop,DE
s_5753,2152,2025-11-19 07:06:00,2025-11-19 07:09:00,web,SG
s_2335,895,2025-12-17 11:36:00,2025-12-17 11:46:00,web,BR
s_6209,2305,2025-12-20 13:00:00,2025-12-20 13:05:00,web,US
s_3620,1361,2025-12-18 03:00:00,2025-12-18 03:08:00,web,DE
s_3884,1460,2025-12-10 00:22:00,2025-12-10 00:33:00,web,US
s_5500,2058,2025-11-15 17:00:00,2025-11-15 17:05:00,web,DE
s_4212,1564,2025-11-30 08:49:00,2025-11-30 08:57:00,web,US
s_1495,585,2025-11-29 01:00:00,2025-11-29 01:02:00,web,US
s_2402,920,2025-11-03 14:00:00,2025-11-03 14:14:00,web,US
s_3875,1455,2025-11-13 01:55:00,2025-11-13 02:00:00,desktop,GB
s_1233,472,2025-12-23 00:00:00,2025-12-23 00:09:00,web,CA
s_2662,1022,2025-11-10 19:00:00,2025-11-10 19:11:00,web,US
s_2818,1075,2025-12-24 20:00:00,2025-12-24 20:03:00,web,US
s_5534,2070,2025-12-21 14:16:00,2025-12-21 14:31:00,web,US
s_7396,2744,2025-11-03 15:53:00,2025-11-03 16:10:00,web,GB
s_7806,2890,2025-12-13 00:00:00,2025-12-13 00:08:00,web,IN
s_6427,2383,2025-12-18 09:00:00,2025-12-18 09:06:00,web,BR
s_4154,1543,2025-11-24 15:00:00,2025-11-24 15:04:00,desktop,US
s_6037,2249,2025-12-13 04:01:00,2025-12-13 04:06:00,web,IN
s_3062,1163,2025-12-08 13:09:00,2025-12-08 13:19:00,web,US
s_6916,2559,2025-12-21 22:22:00,2025-12-21 22:48:00,web,SG
s_8009,2968,2025-12-24 02:56:00,2025-12-24 03:01:00,web,IN
s_1736,676,2025-12-25 14:00:00,2025-12-25 14:05:00,desktop,IN
s_2824,1076,2025-11-17 18:00:00,2025-11-17 18:03:00,desktop,GB
s_6176,2296,2025-11-15 15:12:00,2025-11-15 15:31:00,web,JP
s_6852,2532,2025-12-18 11:49:00,2025-12-18 11:54:00,web,IN
s_2476,947,2025-11-03 14:00:00,2025-11-03 14:04:00,desktop,SG
s_2565,987,2025-12-02 02:00:00,2025-12-02 02:09:00,web,BR
s_8069,2990,2025-12-15 09:00:00,2025-12-15 09:09:00,web,US
s_6813,2518,2025-12-14 09:54:00,2025-12-14 10:06:00,web,IN
